data,0-39 anni,40-59 anni,60-79 anni,80-89 anni,≥90 anni
2020-04-24,53.142857142857146,106.28571428571429,158.42857142857142,149.57142857142858,65.42857142857143
2020-04-25,50.142857142857146,100.71428571428571,154.14285714285714,139.0,64.14285714285714
2020-04-26,46.714285714285715,94.42857142857143,149.0,127.0,60.857142857142854
2020-04-27,43.142857142857146,87.28571428571429,140.42857142857142,118.57142857142857,56.42857142857143
2020-04-28,39.285714285714285,79.14285714285714,128.42857142857142,106.85714285714286,52.714285714285715
2020-04-29,39.142857142857146,74.71428571428571,119.42857142857143,99.14285714285714,48.142857142857146
2020-04-30,36.857142857142854,72.71428571428571,110.42857142857143,90.28571428571429,44.42857142857143
2020-05-01,33.142857142857146,68.85714285714286,103.42857142857143,85.28571428571429,42.142857142857146
2020-05-02,32.285714285714285,66.71428571428571,97.28571428571429,79.42857142857143,36.285714285714285
2020-05-03,33.285714285714285,63.0,88.85714285714286,77.85714285714286,33.57142857142857
2020-05-04,33.142857142857146,60.42857142857143,86.28571428571429,75.0,31.428571428571427
2020-05-05,35.0,62.285714285714285,85.57142857142857,76.57142857142857,28.857142857142858
2020-05-06,34.42857142857143,62.142857142857146,81.57142857142857,73.28571428571429,27.142857142857142
2020-05-07,35.42857142857143,61.42857142857143,79.71428571428571,73.28571428571429,27.0
2020-05-08,36.285714285714285,60.857142857142854,77.85714285714286,71.14285714285714,24.857142857142858
2020-05-09,35.57142857142857,56.857142857142854,70.57142857142857,69.14285714285714,23.857142857142858
2020-05-10,32.714285714285715,54.0,69.71428571428571,64.57142857142857,21.142857142857142
2020-05-11,31.428571428571427,53.57142857142857,64.57142857142857,60.285714285714285,19.428571428571427
2020-05-12,31.285714285714285,49.857142857142854,62.857142857142854,55.714285714285715,18.714285714285715
2020-05-13,29.714285714285715,47.57142857142857,62.285714285714285,53.57142857142857,19.142857142857142
2020-05-14,29.714285714285715,44.57142857142857,61.0,51.142857142857146,19.142857142857142
2020-05-15,29.571428571428573,42.0,55.857142857142854,47.57142857142857,18.571428571428573
2020-05-16,27.428571428571427,42.0,56.57142857142857,44.57142857142857,18.285714285714285
2020-05-17,28.428571428571427,39.57142857142857,53.0,41.714285714285715,17.571428571428573
2020-05-18,27.0,36.57142857142857,49.57142857142857,38.142857142857146,17.142857142857142
2020-05-19,26.0,36.857142857142854,44.42857142857143,34.0,16.142857142857142
2020-05-20,25.428571428571427,34.57142857142857,43.0,32.857142857142854,15.285714285714286
2020-05-21,25.571428571428573,35.714285714285715,41.0,31.285714285714285,14.285714285714286
2020-05-22,22.714285714285715,35.285714285714285,41.285714285714285,32.142857142857146,14.571428571428571
2020-05-23,23.571428571428573,33.285714285714285,39.142857142857146,30.857142857142858,14.142857142857142
2020-05-24,21.285714285714285,33.42857142857143,39.714285714285715,29.714285714285715,12.428571428571429
2020-05-25,21.571428571428573,30.0,37.857142857142854,28.857142857142858,11.428571428571429
2020-05-26,20.428571428571427,26.857142857142858,38.285714285714285,29.142857142857142,11.285714285714286
2020-05-27,21.714285714285715,27.0,36.714285714285715,29.0,10.571428571428571
2020-05-28,19.428571428571427,24.142857142857142,37.57142857142857,28.142857142857142,9.714285714285714
2020-05-29,20.428571428571427,24.142857142857142,35.285714285714285,26.0,8.857142857142858
2020-05-30,18.428571428571427,21.714285714285715,33.285714285714285,24.285714285714285,8.142857142857142
2020-05-31,19.428571428571427,22.571428571428573,30.571428571428573,23.857142857142858,8.714285714285714
2020-06-01,19.428571428571427,23.285714285714285,30.285714285714285,24.571428571428573,9.0
2020-06-02,19.857142857142858,23.857142857142858,27.142857142857142,24.0,8.571428571428571
2020-06-03,18.571428571428573,22.857142857142858,26.142857142857142,22.285714285714285,8.142857142857142
2020-06-04,19.285714285714285,23.285714285714285,24.571428571428573,21.142857142857142,7.857142857142857
2020-06-05,17.714285714285715,24.571428571428573,24.571428571428573,21.0,7.0
2020-06-06,19.428571428571427,25.428571428571427,25.142857142857142,20.571428571428573,7.142857142857143
2020-06-07,19.857142857142858,22.714285714285715,24.285714285714285,20.142857142857142,6.285714285714286
2020-06-08,19.142857142857142,21.571428571428573,24.285714285714285,18.857142857142858,5.571428571428571
2020-06-09,18.714285714285715,20.714285714285715,25.571428571428573,18.142857142857142,5.428571428571429
2020-06-10,20.0,20.714285714285715,25.857142857142858,18.285714285714285,6.285714285714286
2020-06-11,19.428571428571427,20.142857142857142,26.428571428571427,19.428571428571427,6.571428571428571
2020-06-12,19.857142857142858,16.285714285714285,26.285714285714285,17.714285714285715,6.428571428571429
2020-06-13,18.285714285714285,15.857142857142858,25.285714285714285,17.142857142857142,6.571428571428571
2020-06-14,20.142857142857142,17.0,25.0,17.0,6.714285714285714
2020-06-15,20.285714285714285,18.285714285714285,25.142857142857142,16.857142857142858,7.142857142857143
2020-06-16,20.285714285714285,19.571428571428573,23.857142857142858,17.571428571428573,7.428571428571429
2020-06-17,19.142857142857142,18.857142857142858,22.857142857142858,16.428571428571427,6.857142857142857
2020-06-18,19.857142857142858,18.857142857142858,22.285714285714285,15.571428571428571,6.428571428571429
2020-06-19,20.571428571428573,18.857142857142858,22.714285714285715,16.857142857142858,6.571428571428571
2020-06-20,22.0,19.285714285714285,23.0,18.0,5.571428571428571
2020-06-21,20.857142857142858,19.428571428571427,24.0,17.428571428571427,5.285714285714286
2020-06-22,21.714285714285715,18.857142857142858,22.714285714285715,16.428571428571427,5.285714285714286
2020-06-23,22.571428571428573,18.428571428571427,23.142857142857142,15.142857142857142,4.571428571428571
2020-06-24,23.285714285714285,19.142857142857142,23.0,15.285714285714286,4.285714285714286
2020-06-25,22.285714285714285,19.571428571428573,22.571428571428573,14.857142857142858,4.142857142857143
2020-06-26,23.571428571428573,20.142857142857142,20.285714285714285,14.0,4.285714285714286
2020-06-27,22.857142857142858,20.571428571428573,20.714285714285715,13.857142857142858,4.142857142857143
2020-06-28,21.857142857142858,18.0,19.571428571428573,13.571428571428571,4.714285714285714
2020-06-29,22.428571428571427,17.714285714285715,19.142857142857142,15.285714285714286,4.571428571428571
2020-06-30,21.428571428571427,16.142857142857142,19.857142857142858,16.142857142857142,5.285714285714286
2020-07-01,20.857142857142858,15.857142857142858,19.714285714285715,16.0,5.142857142857143
2020-07-02,21.428571428571427,16.0,19.714285714285715,17.0,5.285714285714286
2020-07-03,19.714285714285715,16.571428571428573,19.0,17.0,5.142857142857143
2020-07-04,19.428571428571427,15.571428571428571,18.285714285714285,16.571428571428573,5.571428571428571
2020-07-05,18.714285714285715,17.714285714285715,18.571428571428573,16.0,5.142857142857143
2020-07-06,18.0,17.571428571428573,19.857142857142858,14.428571428571429,5.0
2020-07-07,17.428571428571427,18.0,18.857142857142858,13.428571428571429,4.571428571428571
2020-07-08,18.428571428571427,18.428571428571427,19.428571428571427,13.571428571428571,5.0
2020-07-09,19.714285714285715,18.142857142857142,18.857142857142858,12.142857142857142,4.714285714285714
2020-07-10,19.714285714285715,16.714285714285715,21.571428571428573,11.285714285714286,4.428571428571429
2020-07-11,21.571428571428573,17.857142857142858,21.0,10.285714285714286,4.142857142857143
2020-07-12,22.142857142857142,17.571428571428573,20.142857142857142,10.142857142857142,4.428571428571429
2020-07-13,21.714285714285715,17.571428571428573,18.142857142857142,10.571428571428571,4.571428571428571
2020-07-14,22.285714285714285,19.857142857142858,18.428571428571427,10.571428571428571,4.142857142857143
2020-07-15,21.428571428571427,19.857142857142858,17.857142857142858,11.142857142857142,4.714285714285714
2020-07-16,20.285714285714285,20.142857142857142,17.428571428571427,11.714285714285714,4.857142857142857
2020-07-17,20.285714285714285,22.0,15.571428571428571,12.714285714285714,4.857142857142857
2020-07-18,19.428571428571427,21.428571428571427,17.142857142857142,14.142857142857142,4.857142857142857
2020-07-19,19.571428571428573,21.285714285714285,18.285714285714285,14.428571428571429,4.571428571428571
2020-07-20,18.571428571428573,22.428571428571427,20.857142857142858,13.571428571428571,4.285714285714286
2020-07-21,18.285714285714285,19.571428571428573,20.285714285714285,14.0,4.571428571428571
2020-07-22,19.571428571428573,20.428571428571427,20.857142857142858,13.857142857142858,3.857142857142857
2020-07-23,19.285714285714285,20.857142857142858,22.142857142857142,13.857142857142858,3.857142857142857
2020-07-24,18.0,20.285714285714285,22.285714285714285,12.285714285714286,3.857142857142857
2020-07-25,17.857142857142858,21.0,20.571428571428573,11.142857142857142,3.857142857142857
2020-07-26,17.142857142857142,22.0,20.857142857142858,10.428571428571429,4.0
2020-07-27,18.571428571428573,21.0,19.428571428571427,10.857142857142858,3.857142857142857
2020-07-28,19.142857142857142,22.0,19.285714285714285,10.571428571428571,3.857142857142857
2020-07-29,18.428571428571427,22.0,19.857142857142858,10.285714285714286,4.285714285714286
2020-07-30,18.428571428571427,22.0,20.285714285714285,10.142857142857142,5.0
2020-07-31,21.428571428571427,22.285714285714285,20.857142857142858,11.714285714285714,5.285714285714286
2020-08-01,21.142857142857142,21.142857142857142,20.714285714285715,11.857142857142858,5.0
2020-08-02,23.142857142857142,20.285714285714285,19.571428571428573,13.571428571428571,5.0
2020-08-03,21.428571428571427,21.142857142857142,20.142857142857142,14.285714285714286,5.571428571428571
2020-08-04,20.857142857142858,21.428571428571427,20.714285714285715,13.857142857142858,5.285714285714286
2020-08-05,21.571428571428573,20.857142857142858,19.714285714285715,13.428571428571429,5.285714285714286
2020-08-06,23.0,21.857142857142858,19.571428571428573,13.571428571428571,4.571428571428571
2020-08-07,23.0,21.571428571428573,19.142857142857142,13.571428571428571,4.571428571428571
2020-08-08,21.714285714285715,21.571428571428573,19.857142857142858,13.857142857142858,4.571428571428571
2020-08-09,21.142857142857142,22.142857142857142,21.285714285714285,14.428571428571429,4.857142857142857
2020-08-10,23.0,23.285714285714285,20.714285714285715,14.285714285714286,4.571428571428571
2020-08-11,22.285714285714285,23.0,21.714285714285715,14.285714285714286,5.142857142857143
2020-08-12,21.714285714285715,23.428571428571427,22.714285714285715,14.0,5.285714285714286
2020-08-13,21.0,23.0,22.714285714285715,14.714285714285714,5.571428571428571
2020-08-14,20.714285714285715,21.857142857142858,23.571428571428573,14.142857142857142,5.571428571428571
2020-08-15,23.571428571428573,25.571428571428573,25.142857142857142,15.142857142857142,6.0
2020-08-16,26.285714285714285,28.285714285714285,25.428571428571427,14.285714285714286,6.285714285714286
2020-08-17,27.285714285714285,27.428571428571427,26.428571428571427,14.0,5.857142857142857
2020-08-18,31.714285714285715,27.142857142857142,25.142857142857142,13.714285714285714,5.142857142857143
2020-08-19,37.0,28.714285714285715,25.714285714285715,15.142857142857142,4.714285714285714
2020-08-20,39.0,29.857142857142858,26.857142857142858,14.714285714285714,4.857142857142857
2020-08-21,39.714285714285715,31.428571428571427,27.285714285714285,15.0,5.142857142857143
2020-08-22,42.142857142857146,30.857142857142858,28.142857142857142,15.714285714285714,5.857142857142857
2020-08-23,42.0,29.714285714285715,28.285714285714285,17.857142857142858,5.857142857142857
2020-08-24,43.285714285714285,32.0,30.571428571428573,19.571428571428573,6.714285714285714
2020-08-25,40.714285714285715,35.42857142857143,35.285714285714285,21.857142857142858,6.571428571428571
2020-08-26,37.285714285714285,36.42857142857143,36.57142857142857,21.428571428571427,6.857142857142857
2020-08-27,36.42857142857143,38.714285714285715,38.42857142857143,21.428571428571427,6.428571428571429
2020-08-28,36.142857142857146,40.285714285714285,39.714285714285715,21.142857142857142,6.285714285714286
2020-08-29,35.285714285714285,40.714285714285715,42.142857142857146,20.142857142857142,6.142857142857143
2020-08-30,33.857142857142854,44.0,45.857142857142854,19.285714285714285,6.0
2020-08-31,34.42857142857143,45.42857142857143,48.857142857142854,19.714285714285715,5.857142857142857
2020-09-01,36.285714285714285,46.57142857142857,49.142857142857146,19.428571428571427,6.857142857142857
2020-09-02,36.0,48.714285714285715,52.0,20.0,6.428571428571429
2020-09-03,35.142857142857146,50.0,51.857142857142854,21.0,6.714285714285714
2020-09-04,36.57142857142857,52.57142857142857,55.0,23.571428571428573,7.142857142857143
2020-09-05,36.0,54.714285714285715,54.42857142857143,25.857142857142858,6.571428571428571
2020-09-06,36.42857142857143,54.42857142857143,53.57142857142857,27.285714285714285,7.428571428571429
2020-09-07,36.0,55.285714285714285,54.57142857142857,29.428571428571427,8.285714285714286
2020-09-08,36.57142857142857,56.857142857142854,54.714285714285715,30.857142857142858,9.142857142857142
2020-09-09,37.42857142857143,57.0,55.57142857142857,32.142857142857146,10.714285714285714
2020-09-10,42.0,55.714285714285715,58.857142857142854,32.714285714285715,10.285714285714286
2020-09-11,41.714285714285715,56.57142857142857,60.57142857142857,33.142857142857146,10.428571428571429
2020-09-12,44.857142857142854,58.42857142857143,62.857142857142854,34.42857142857143,11.428571428571429
2020-09-13,46.285714285714285,60.142857142857146,66.57142857142857,34.0,11.142857142857142
2020-09-14,50.0,62.42857142857143,66.42857142857143,32.57142857142857,10.428571428571429
2020-09-15,49.857142857142854,62.142857142857146,69.71428571428571,33.857142857142854,10.0
2020-09-16,50.142857142857146,63.142857142857146,68.71428571428571,34.857142857142854,9.428571428571429
2020-09-17,46.857142857142854,64.42857142857143,68.28571428571429,35.0,10.428571428571429
2020-09-18,47.714285714285715,66.71428571428571,69.42857142857143,35.285714285714285,10.428571428571429
2020-09-19,46.57142857142857,70.42857142857143,73.14285714285714,32.857142857142854,9.428571428571429
2020-09-20,47.714285714285715,71.42857142857143,73.0,34.142857142857146,9.857142857142858
2020-09-21,44.857142857142854,70.57142857142857,76.57142857142857,35.0,10.571428571428571
2020-09-22,46.57142857142857,74.85714285714286,76.71428571428571,35.285714285714285,10.571428571428571
2020-09-23,47.714285714285715,74.85714285714286,79.0,35.42857142857143,11.428571428571429
2020-09-24,49.57142857142857,76.0,79.85714285714286,35.57142857142857,11.428571428571429
2020-09-25,50.42857142857143,77.57142857142857,81.0,34.857142857142854,12.714285714285714
2020-09-26,48.857142857142854,76.57142857142857,83.28571428571429,36.57142857142857,14.857142857142858
2020-09-27,48.714285714285715,75.14285714285714,85.0,37.142857142857146,14.714285714285714
2020-09-28,52.142857142857146,78.42857142857143,87.28571428571429,40.142857142857146,16.142857142857142
2020-09-29,52.857142857142854,79.0,93.28571428571429,42.57142857142857,18.714285714285715
2020-09-30,56.285714285714285,83.0,100.42857142857143,47.285714285714285,19.571428571428573
2020-10-01,57.857142857142854,88.85714285714286,105.28571428571429,53.0,20.142857142857142
2020-10-02,60.42857142857143,90.71428571428571,114.42857142857143,60.42857142857143,21.428571428571427
2020-10-03,68.57142857142857,95.85714285714286,122.42857142857143,67.71428571428571,22.571428571428573
2020-10-04,71.14285714285714,104.71428571428571,134.28571428571428,73.71428571428571,25.285714285714285
2020-10-05,75.42857142857143,110.85714285714286,145.14285714285714,78.0,26.571428571428573
2020-10-06,82.85714285714286,115.42857142857143,154.71428571428572,85.71428571428571,25.571428571428573
2020-10-07,87.0,126.57142857142857,163.14285714285714,91.71428571428571,26.714285714285715
2020-10-08,93.71428571428571,134.42857142857142,177.85714285714286,97.28571428571429,30.857142857142858
2020-10-09,97.28571428571429,149.71428571428572,191.28571428571428,105.42857142857143,34.57142857142857
2020-10-10,100.0,163.28571428571428,213.14285714285714,111.57142857142857,36.57142857142857
2020-10-11,108.57142857142857,178.71428571428572,229.57142857142858,119.57142857142857,38.57142857142857
2020-10-12,111.0,192.14285714285714,256.2857142857143,132.0,43.0
2020-10-13,115.14285714285714,209.28571428571428,279.0,140.14285714285714,48.142857142857146
2020-10-14,122.57142857142857,225.57142857142858,310.57142857142856,156.85714285714286,52.42857142857143
2020-10-15,129.14285714285714,239.85714285714286,335.85714285714283,171.42857142857142,54.857142857142854
2020-10-16,140.0,256.14285714285717,368.42857142857144,188.14285714285714,56.57142857142857
2020-10-17,150.0,274.7142857142857,398.7142857142857,208.85714285714286,62.857142857142854
2020-10-18,158.14285714285714,288.57142857142856,436.2857142857143,228.14285714285714,68.28571428571429
2020-10-19,170.85714285714286,311.42857142857144,463.0,246.28571428571428,70.28571428571429
2020-10-20,179.85714285714286,335.85714285714283,508.85714285714283,270.0,75.85714285714286
2020-10-21,182.71428571428572,353.7142857142857,534.2857142857143,286.0,80.14285714285714
2020-10-22,189.0,376.57142857142856,567.2857142857143,306.14285714285717,85.28571428571429
2020-10-23,195.14285714285714,401.85714285714283,605.0,329.7142857142857,90.14285714285714
2020-10-24,196.85714285714286,418.2857142857143,640.7142857142857,349.7142857142857,93.71428571428571
2020-10-25,195.28571428571428,443.85714285714283,679.1428571428571,364.7142857142857,98.42857142857143
2020-10-26,192.0,458.7142857142857,724.2857142857143,387.2857142857143,102.28571428571429
2020-10-27,193.0,474.2857142857143,762.2857142857143,408.0,107.0
2020-10-28,195.42857142857142,486.57142857142856,794.0,425.7142857142857,111.71428571428571
2020-10-29,192.57142857142858,493.0,817.5714285714286,437.14285714285717,112.57142857142857
2020-10-30,191.28571428571428,500.2857142857143,853.7142857142857,452.7142857142857,117.28571428571429
2020-10-31,195.0,514.1428571428571,890.4285714285714,466.7142857142857,123.14285714285714
2020-11-01,198.14285714285714,522.7142857142857,931.2857142857143,493.0,130.57142857142858
2020-11-02,200.28571428571428,536.1428571428571,961.7142857142857,513.8571428571429,136.85714285714286
2020-11-03,196.28571428571428,542.8571428571429,983.7142857142857,528.1428571428571,137.28571428571428
2020-11-04,194.71428571428572,548.1428571428571,1018.0,540.4285714285714,138.85714285714286
2020-11-05,194.28571428571428,546.1428571428571,1040.7142857142858,552.2857142857143,142.28571428571428
2020-11-06,191.0,541.1428571428571,1053.5714285714287,554.5714285714286,144.71428571428572
2020-11-07,183.71428571428572,536.5714285714286,1056.142857142857,569.2857142857143,146.28571428571428
2020-11-08,180.57142857142858,534.7142857142857,1055.7142857142858,579.0,143.28571428571428
2020-11-09,178.42857142857142,525.0,1054.2857142857142,577.4285714285714,144.28571428571428
2020-11-10,177.28571428571428,514.5714285714286,1053.4285714285713,584.5714285714286,147.85714285714286
2020-11-11,174.57142857142858,505.85714285714283,1046.0,588.0,148.28571428571428
2020-11-12,168.42857142857142,498.85714285714283,1039.4285714285713,587.4285714285714,147.28571428571428
2020-11-13,162.71428571428572,497.14285714285717,1027.0,601.1428571428571,151.42857142857142
2020-11-14,157.85714285714286,491.2857142857143,1022.7142857142857,606.2857142857143,151.0
2020-11-15,148.42857142857142,478.57142857142856,1006.7142857142857,598.7142857142857,152.71428571428572
2020-11-16,142.42857142857142,465.14285714285717,991.4285714285714,599.7142857142857,155.0
2020-11-17,135.71428571428572,454.14285714285717,964.7142857142857,593.8571428571429,155.28571428571428
2020-11-18,129.14285714285714,434.85714285714283,932.4285714285714,578.8571428571429,158.57142857142858
2020-11-19,126.14285714285714,421.57142857142856,903.2857142857143,563.7142857142857,158.57142857142858
2020-11-20,125.0,402.2857142857143,880.7142857142857,544.0,155.28571428571428
2020-11-21,124.42857142857143,383.14285714285717,851.7142857142857,522.2857142857143,151.28571428571428
2020-11-22,128.14285714285714,365.57142857142856,814.2857142857143,508.2857142857143,150.0
2020-11-23,125.57142857142857,352.7142857142857,778.5714285714286,487.85714285714283,145.71428571428572
2020-11-24,123.57142857142857,338.85714285714283,749.1428571428571,473.0,144.28571428571428
2020-11-25,124.85714285714286,330.42857142857144,726.5714285714286,474.2857142857143,141.57142857142858
2020-11-26,124.71428571428571,322.0,705.5714285714286,470.57142857142856,142.28571428571428
2020-11-27,120.28571428571429,309.2857142857143,676.7142857142857,458.85714285714283,140.0
2020-11-28,118.57142857142857,296.7142857142857,648.0,451.85714285714283,143.28571428571428
2020-11-29,114.0,285.42857142857144,635.2857142857143,448.14285714285717,142.0
2020-11-30,110.42857142857143,278.2857142857143,621.4285714285714,443.2857142857143,143.14285714285714
2020-12-01,107.0,267.42857142857144,617.2857142857143,429.2857142857143,142.85714285714286
2020-12-02,105.28571428571429,263.0,611.8571428571429,417.14285714285717,141.0
2020-12-03,103.42857142857143,262.14285714285717,604.8571428571429,411.7142857142857,140.57142857142858
2020-12-04,102.14285714285714,257.0,589.2857142857143,409.7142857142857,137.42857142857142
2020-12-05,97.85714285714286,246.57142857142858,575.5714285714286,397.42857142857144,132.42857142857142
2020-12-06,97.14285714285714,242.0,565.1428571428571,387.2857142857143,131.14285714285714
2020-12-07,96.85714285714286,238.57142857142858,549.0,386.0,126.85714285714286
2020-12-08,97.71428571428571,238.0,533.2857142857143,389.2857142857143,124.28571428571429
2020-12-09,96.57142857142857,234.0,524.0,382.85714285714283,121.57142857142857
2020-12-10,93.57142857142857,224.85714285714286,512.8571428571429,377.14285714285717,119.28571428571429
2020-12-11,92.42857142857143,223.57142857142858,510.85714285714283,371.57142857142856,121.0
2020-12-12,88.14285714285714,228.57142857142858,507.2857142857143,371.7142857142857,120.28571428571429
2020-12-13,86.0,225.28571428571428,499.14285714285717,364.2857142857143,116.57142857142857
2020-12-14,82.85714285714286,219.57142857142858,499.7142857142857,356.2857142857143,117.85714285714286
2020-12-15,80.71428571428571,212.42857142857142,495.0,346.7142857142857,116.0
2020-12-16,79.57142857142857,213.57142857142858,494.0,339.57142857142856,116.28571428571429
2020-12-17,80.57142857142857,213.85714285714286,492.7142857142857,339.85714285714283,115.28571428571429
2020-12-18,79.85714285714286,206.14285714285714,487.7142857142857,340.14285714285717,114.0
2020-12-19,83.28571428571429,204.71428571428572,487.42857142857144,342.85714285714283,111.85714285714286
2020-12-20,81.85714285714286,203.57142857142858,485.14285714285717,343.14285714285717,114.14285714285714
2020-12-21,82.42857142857143,200.28571428571428,484.57142857142856,344.0,111.42857142857143
2020-12-22,78.71428571428571,197.14285714285714,469.2857142857143,331.42857142857144,107.42857142857143
2020-12-23,77.57142857142857,196.0,461.85714285714283,332.2857142857143,107.57142857142857
2020-12-24,77.57142857142857,203.14285714285714,472.14285714285717,335.0,110.71428571428571
2020-12-25,77.28571428571429,211.28571428571428,479.14285714285717,336.2857142857143,109.85714285714286
2020-12-26,79.0,213.14285714285714,493.14285714285717,334.57142857142856,111.42857142857143
2020-12-27,81.42857142857143,216.0,500.2857142857143,338.0,110.42857142857143
2020-12-28,84.28571428571429,220.28571428571428,507.14285714285717,341.0,109.57142857142857
2020-12-29,87.14285714285714,222.85714285714286,515.2857142857143,349.7142857142857,110.0
2020-12-30,87.57142857142857,226.71428571428572,537.1428571428571,360.57142857142856,111.28571428571429
