Date,u40,mid,old,ger
2020-08-31,0.3940951920571588,0.30749688594314933,0.22716407005861805,0.06623495861456982
2020-09-01,0.394084193397635,0.30749021861414594,0.22716128876042432,0.06623423104837567
2020-09-02,0.39407327131702896,0.30747582753792824,0.22715660422967326,0.0662322077492198
2020-09-03,0.39405768640309435,0.3074665855178849,0.22714990840442226,0.06622949718050465
2020-09-04,0.39403804301620726,0.30744763224144117,0.2271460973026755,0.06622378872552051
2020-09-05,0.3940213496682296,0.3074327588027617,0.22714054134432407,0.0662225630326151
2020-09-06,0.39401049625628365,0.30742910197069034,0.22712902159838105,0.06621762875757475
2020-09-07,0.3939936291730204,0.3074132338672353,0.22712347989128398,0.0662166308119874
2020-09-08,0.39397656282504345,0.3074056011716166,0.2271204511942769,0.06621156383601022
2020-09-09,0.3939563077989009,0.3073928485130787,0.22711016575452672,0.06621290697340367
2020-09-10,0.3939387821359412,0.30738126588139547,0.22710700336666906,0.06621049284237672
2020-09-11,0.3939225435470008,0.30736988255313974,0.22709397808733203,0.06621233958621599
2020-09-12,0.39390989841091334,0.3073515383653067,0.22708476813951856,0.0662047088214907
2020-09-13,0.39389988744037907,0.30734695956310837,0.2270782240746377,0.06620650316381806
2020-09-14,0.3938753834067796,0.30733580842525055,0.22707098593741887,0.06620625425005518
2020-09-15,0.3938564379128003,0.3073163868140657,0.22706578291126883,0.06619899389779273
2020-09-16,0.39384610659021446,0.3073093110483871,0.2270599827677488,0.06619344022595224
2020-09-17,0.39383115948844255,0.3072978999419105,0.22705423060394583,0.06619241198106988
2020-09-18,0.3938121093316571,0.3072764618171054,0.2270440014857186,0.06618778181779027
2020-09-19,0.3937955433599681,0.3072696864938176,0.22704010074775247,0.06619067531568326
2020-09-20,0.393771182719368,0.3072467903633485,0.22703236893482648,0.06618321290380948
2020-09-21,0.39376897637123437,0.3072338738245292,0.22702430602809448,0.0661807766347384
2020-09-22,0.39374190771621465,0.3072250645854346,0.22701886068220617,0.066186365313361
2020-09-23,0.393728478892841,0.30721471741025064,0.22701114230956676,0.06618430319956907
2020-09-24,0.39370723302445787,0.30720279566005376,0.22700344991012406,0.06617888739861864
2020-09-25,0.3936804282867999,0.30719168898472693,0.2269979136774561,0.06617715103297422
2020-09-26,0.3936500944154582,0.3071837676764843,0.22699285176127926,0.06617238666760757
2020-09-27,0.3936198035622906,0.3071677845278335,0.226986297590329,0.0661720798275882
2020-09-28,0.3935804428188507,0.30714806096939357,0.22697858461294473,0.06616494430864482
2020-09-29,0.39356508715225835,0.30712881121076885,0.2269680677031992,0.0661571077321225
2020-09-30,0.3935344704421423,0.3071181977045578,0.22696912512093043,0.06615728430364831
2020-10-01,0.3935211651138441,0.3071022799764707,0.22695904474386305,0.0661518971425287
2020-10-02,0.39346369485188043,0.3070573425025136,0.22694050095362295,0.06613399510283732
2020-10-03,0.3934291649568045,0.30702811644045375,0.22692841327163607,0.06613666095308064
2020-10-04,0.39338019445556843,0.307005449324807,0.22691482559742798,0.06613357803177898
2020-10-05,0.39333523702946765,0.3069753505073798,0.2269030816810499,0.06612547199844425
2020-10-06,0.39327633197562223,0.30694000861049864,0.22688460377979117,0.06611970322844486
2020-10-07,0.3932312590392639,0.3069016272488051,0.2268679038467748,0.06611089722371333
2020-10-08,0.3931961274111503,0.30688288026907223,0.2268555349081261,0.06610683428937893
2020-10-09,0.3930714861985122,0.3068010117534544,0.22681411704246873,0.06609776787193773
2020-10-10,0.39299603745321166,0.30674388063991587,0.22678612188532155,0.06607780769160086
2020-10-11,0.3928977386648063,0.30668037937248954,0.2267586593948497,0.0660732521150121
2020-10-12,0.39280565989985555,0.306611183176365,0.2267269381640965,0.06605890987366135
2020-10-13,0.3926906639710183,0.3065274914396129,0.22668786465154567,0.06604553452214511
2020-10-14,0.392578758564653,0.3064579991730788,0.22665277355880944,0.06603191332102089
2020-10-15,0.39248444728947757,0.30639115571668346,0.22661541435716118,0.06601471056550362
2020-10-16,0.39228453269345964,0.3062428641605543,0.22655293086767253,0.06598812412964689
2020-10-17,0.3921141277018956,0.3061193687114953,0.2264945658776089,0.06597281332956939
2020-10-18,0.3919418754079911,0.3059728820150178,0.2264218651991589,0.0659334653374065
2020-10-19,0.3917377050371733,0.30582574332999496,0.22635666141477004,0.06591267045617336
2020-10-20,0.39153467587063645,0.3056604170537927,0.22627855658300186,0.06587928774300629
2020-10-21,0.3913446796160957,0.3055164825503704,0.22620749018774025,0.06585347691270539
2020-10-22,0.39113788613433315,0.3053526912659622,0.22613014562510447,0.06581774067395706
2020-10-23,0.3908372451599331,0.30508816652505866,0.22600575872700238,0.06575836624970802
2020-10-24,0.39055404556431356,0.3048477134472923,0.2258964535908577,0.06571074882392891
2020-10-25,0.3902666784948694,0.3046034723897607,0.22577325810909968,0.0656705323343522
2020-10-26,0.3899934491568763,0.3043541221311593,0.22564392251520524,0.0656260882876601
2020-10-27,0.38967122849317926,0.304069760201695,0.2255105192060037,0.06557055382285257
2020-10-28,0.3893824879782242,0.3038247073509389,0.2253746891977677,0.0655050576498962
2020-10-29,0.3890578735968579,0.30355504474172784,0.22524004347664872,0.0654554042673872
2020-10-30,0.38868967930369835,0.30318505182160965,0.22505162315081284,0.06537754362090623
2020-10-31,0.3883439607556841,0.3028659073645571,0.2248678573398978,0.06530939903579958
2020-11-01,0.3879882603120651,0.30250870289093446,0.22468271443704718,0.06522637435306404
2020-11-02,0.387656537397475,0.3021633731809794,0.22449657540584497,0.06513353719752107
2020-11-03,0.3873178115459362,0.30180142948405864,0.22430073398490244,0.06505678891702302
