Date,u40,mid,old,ger
2020-12-20,488919.8071972211,457544.61975564936,226832.77002907955,88895.09555535082
2020-12-21,497135.9344113911,464588.4467074296,231401.5336818797,91417.04721754337
2020-12-22,505171.9210009539,472147.76505998493,235088.14735368756,92683.95536032476
2020-12-23,513157.65435742814,478617.5550863882,238052.89720218343,94443.75053698555
2020-12-24,520295.80818029615,484026.86333735014,241697.7817383164,96545.14862782473
2020-12-25,526235.996505255,489799.9008630791,245300.35969295815,98683.91960911863
2020-12-26,531085.068683812,496397.4441595096,248526.68319163081,101254.3759913843
2020-12-27,535814.1171204546,502998.2114538795,251797.06870449043,104040.9056476212
2020-12-28,541623.8238174792,509840.884232079,255317.42266969004,105375.00226265793
2020-12-29,547619.9975822843,516074.7082757873,259409.23785030417,106398.31077705295
2020-12-30,553006.9463942209,522862.97879116744,263903.32229355,107683.21864668316
2020-12-31,559614.2206190147,529084.2067421363,267223.97319909633,108779.64762759572
2021-01-01,564698.8252342842,535992.6664852689,270507.37309830036,110392.63692986275
2021-01-02,570748.6393976673,542158.4596199323,274462.0482405042,110478.66618114556
2021-01-03,575987.5501689685,547659.9090070192,277776.90011809976,110207.03303784045
2021-01-04,580112.9731512859,553210.9999055209,281033.5127410147,111334.13535252766
2021-01-05,585720.4623191495,558275.5167394677,284542.39335507306,113528.46789780527
2021-01-06,591495.5279071095,563690.5902519592,288130.53838274255,115266.90014214265
2021-01-07,597511.7866118699,569387.7250518594,291825.2033095431,116349.27352576607
2021-01-08,604483.5630937375,575435.0224949941,294766.1715600402,116165.16121882721
2021-01-09,610380.392366691,581127.1895336595,297340.580400259,116821.62828150924
2021-01-10,616490.4895274959,586001.0496682898,301318.0860303118,117929.57604754351
2021-01-11,623892.2779959603,591571.3915721632,304087.6121755267,117762.19870070486
2021-01-12,630045.0412812815,597058.1081479923,306889.1264428127,118556.06761158866
2021-01-13,636927.4771476949,602442.2268586644,309460.13420535455,119066.99926945574
2021-01-14,642835.1549237445,607731.9390462006,312689.1218508304,120670.26442613339
2021-01-15,648576.2114439942,613225.9101467269,316240.7689494495,122701.428956397
2021-01-16,655368.0347460906,618598.8184220981,320108.32499100553,124417.94427975014
2021-01-17,663175.094863163,624765.4255200397,322795.67828300456,126304.05964795577
2021-01-18,669545.1552838705,630452.8675096724,327331.21351229155,128727.82237250578
2021-01-19,677143.0399785273,636181.2563778716,331871.9487595868,130132.87036441757
2021-01-20,684046.4862485043,642352.5816730885,336089.1395109802,132068.5540585051
2021-01-21,691657.5208809169,648810.3633645684,339659.67343527527,133420.14883171913
2021-01-22,698884.9246466801,654523.0411498735,343737.41540522716,135085.62942860668
2021-01-23,704441.2406423888,661345.5798207851,347894.90200316824,137057.65936492055
2021-01-24,711085.7164201419,666554.2668783921,352145.5107071947,139375.3537542034
2021-01-25,717573.4963147986,672484.8215809821,356213.37691591645,141209.94126913216
2021-01-26,722454.6860515802,678826.5372497253,360442.0896505113,143859.53194917127
2021-01-27,728608.1492033717,685129.377921345,363728.5148142645,145864.12569825133
2021-01-28,734920.0371092958,690526.1690522194,367380.5657839015,147815.14551920755
2021-01-29,740803.4614175145,696225.2851378644,370802.46919056855,149604.1917347287
2021-01-30,747321.1250073715,700785.9389930972,374321.7574736425,151462.37793774746
2021-01-31,752567.1300558342,706737.9009834477,377800.73544459743,153184.64661981576
2021-02-01,758190.3314962592,712167.2899725598,380872.96327802667,155674.9561130891
2021-02-02,764970.7682804593,718068.155146665,383829.9026715302,156788.16138899032
2021-02-03,771493.6799979829,722944.145528842,387685.46392080386,158258.9914784974
2021-02-04,778162.3166654713,728699.8984588832,390839.51654813165,159080.5782087549
2021-02-05,783934.0388886536,733313.6435198106,394537.68035904644,160926.230277501
2021-02-06,790065.1541326436,737746.6159910185,397551.75044112693,162828.8449652115
2021-02-07,796205.7370237381,742417.4295324764,400844.8106906317,163869.27559883613
2021-02-08,802588.2942640409,747365.5606136482,403384.5163358421,164903.64282967392
2021-02-09,808891.1613768425,751814.2419597658,405955.8867150957,166320.5333433551
2021-02-10,814473.8990514256,757156.1750778031,408460.61634168023,167515.51411643892
2021-02-11,820598.987901566,761715.1935679266,411030.7761839454,168900.3401601606
2021-02-12,825847.667225478,767080.4300768536,413624.60070255597,170307.80178927802
2021-02-13,831232.7939615096,772257.3060344297,416661.58372067777,171390.91076953098
2021-02-14,836536.8080374195,777522.4050132222,419384.0769985017,172885.85707055818
2021-02-15,842257.7406031404,782039.3740518356,422698.73930360685,174247.32943910678
2021-02-16,847732.1592946607,786970.7002668544,425891.69290354825,175638.3742530347
2021-02-17,854875.4577180467,791523.3986219359,428294.9895533994,176418.92648914724
2021-02-18,861449.2946493574,796234.5345363889,430755.1383426099,177026.46983482596
2021-02-19,868259.6853890306,800445.6685472495,433368.7823296592,177614.8377007544
2021-02-20,874940.4959287177,804620.5435217086,435951.57673033467,178395.41295255534
2021-02-21,881481.2751219501,808763.195484389,438083.4116131654,179859.37728163943
2021-02-22,887650.4405952513,813764.816620303,440129.8677525997,180755.02749022422
2021-02-23,893938.5224944334,818266.9888867827,442592.65894908825,181360.32719587983
2021-02-24,899386.6466565497,822701.1528962015,444957.6263958461,182200.87869062833
2021-02-25,904772.1740725345,826701.9677167267,446916.860686932,182827.6185971943
2021-02-26,909793.3155843801,830576.3577082158,448455.81992549024,183827.79511483552
2021-02-27,914714.7328626353,834765.6383361886,449989.87495530886,184339.2188165019
2021-02-28,920095.0606650839,838583.6937985105,452285.7255072897,184245.40858380526
2021-03-01,925508.8781185381,842088.1155909224,454512.9933430725,184943.26953630752
2021-03-02,931455.2997072379,846019.8989955033,456569.57181167667,185388.44574025748
2021-03-03,937822.6330394655,849990.2599389915,458366.3401904504,185864.291939549
2021-03-04,943411.277545988,854259.6502021452,460647.48477803863,186227.5298310923
2021-03-05,950041.8446830637,857892.7013009994,462780.95310171216,186343.36116140411
2021-03-06,956954.5240014484,862201.3878337683,464059.88544280815,186636.64332553573
2021-03-07,963952.7709610774,866436.6243281069,465537.3737419599,187060.55895693938
2021-03-08,971017.2372020582,870600.0643520922,467563.5298267253,187505.48706935346
2021-03-09,978021.484496482,874935.90445684,469345.1774608295,188260.00104159
2021-03-10,984089.1439953832,879721.1533232454,471987.02376667876,188681.99247128036
2021-03-11,990573.2123563809,884753.6189474199,473802.29629838344,189020.48093300045
2021-03-12,997444.462971642,889184.3879324895,475361.8206032199,189587.8328608373
2021-03-13,1.0045684518808342e6,893048.6224477626,477275.3954428221,190040.3778721334
2021-03-14,1.0108467240312084e6,897899.9330108031,479321.9542875153,190346.3722443622
2021-03-15,1.0176367914934384e6,903210.6196779761,481137.958971471,190165.96068704786
2021-03-16,1.0249693359112032e6,908066.1289957862,482989.15417481214,190227.0906265771
2021-03-17,1.0321256890286943e6,912999.1284207318,485022.92731961096,190527.0619174434
2021-03-18,1.0386639586541925e6,918080.3892116043,487752.3881935596,191190.63771487676
2021-03-19,1.0453384668803767e6,923804.8542493259,490439.9576235176,191762.7957556874
2021-03-20,1.051132445812306e6,929927.2349892105,494314.45872465876,192379.10485197534
2021-03-21,1.059427445467872e6,935522.7185587214,497123.0545721005,192957.0339073268
2021-03-22,1.0677432509117527e6,941687.9347636573,499888.43368575734,193714.94194473466
2021-03-23,1.075469882087653e6,948775.9677221825,502842.2379978648,194674.0155236934
2021-03-24,1.0837916884054958e6,955544.424231961,506153.7485879635,195496.84283414236
2021-03-25,1.0919724396256406e6,962244.1385292717,509855.1965322988,196452.2604586489
2021-03-26,1.1006693625402907e6,968800.7451443071,513456.8566229519,197140.94529680104
2021-03-27,1.1091186013050436e6,975303.7307549566,516827.063533767,198298.9457893035
2021-03-28,1.1161686712731516e6,982973.5536614262,520201.6209590681,199427.06455764355
2021-03-29,1.123786258150301e6,989514.071140498,523783.0554498163,200671.508232361
2021-03-30,1.1316553632019267e6,996143.3544575747,527118.2432504812,201383.0538048589
2021-03-31,1.1394852514442245e6,1.0025808361995682e6,529993.4855680661,202580.3976724495
2021-04-01,1.1475342118377064e6,1.008883374748824e6,533052.6728434915,203391.33661620758
2021-04-02,1.1542535883705255e6,1.0158877904245796e6,535323.2364775268,204033.317521734
2021-04-03,1.1609185809400459e6,1.0224091727793762e6,537996.2326584886,204923.28289349756
2021-04-04,1.168389151316904e6,1.0267826505614249e6,541517.0488572267,206830.7194232673
2021-04-05,1.174565985427686e6,1.033759659704034e6,544940.8817773846,207788.5512349328
2021-04-06,1.1796335993181716e6,1.0402320606532177e6,549246.8062022234,209667.18891836124
2021-04-07,1.1853237241266428e6,1.0467727185104307e6,553489.0169576515,211118.97009953068
2021-04-08,1.1907055635947527e6,1.0535193845442734e6,557892.8490527669,212881.41691876177
2021-04-09,1.1967526499599968e6,1.0608329642237849e6,562623.0576458505,214629.70641756017
2021-04-10,1.2030755918744386e6,1.0688864602022828e6,566822.3717110053,215967.02214830427
2021-04-11,1.2087440037680943e6,1.0778099526807182e6,571121.7114043321,216763.28264095093
2021-04-12,1.2151809865637163e6,1.0848281514731124e6,575337.3611607763,218441.85560587337
2021-04-13,1.2219418739885073e6,1.091760569764807e6,579353.737247142,219685.29074319598
2021-04-14,1.228606418611535e6,1.098665563506702e6,583085.8026126253,220765.71816011798
2021-04-15,1.2367948496443736e6,1.1039862295220534e6,586665.5912180482,221721.52209746683
2021-04-16,1.243623860828995e6,1.109320751194631e6,590889.6018163457,222980.5933091891
2021-04-17,1.2497920655059468e6,1.1151940417637732e6,594880.5844596494,224468.63419044326
2021-04-18,1.2561170428866013e6,1.1206677886712784e6,599181.4770775959,226027.3062470336
2021-04-19,1.2621653313887028e6,1.1266708275843333e6,603930.721771338,227236.46526795728
2021-04-20,1.2690103376509661e6,1.1323108643141533e6,608676.7338925451,228257.57248022588
2021-04-21,1.2751286350763377e6,1.1384037165078064e6,613580.2665609976,229586.4645143866
2021-04-22,1.2829185133656794e6,1.143979754470282e6,617350.0769584122,230708.16510150512
2021-04-23,1.2890509010359836e6,1.1505315666160835e6,621083.5141449913,232151.83187416417
2021-04-24,1.296006388108828e6,1.155676707720637e6,624949.2045146151,233654.44078039812
2021-04-25,1.3027092688419174e6,1.161470329352307e6,628596.0474979553,234644.05771965993
2021-04-26,1.3101316781929994e6,1.1665384408398226e6,631942.0187619566,235469.10835170088
2021-04-27,1.3170484363880365e6,1.1715978608421125e6,634975.8023446582,236650.2204721952
2021-04-28,1.3251477260391426e6,1.1758130723115827e6,637206.3090162892,237180.2464644264
2021-04-29,1.3314340878645675e6,1.1807698911219183e6,639961.9185982007,237925.2127629813
2021-04-30,1.3379043998547448e6,1.1849029158283465e6,643182.3295112096,238443.03017932834
2021-05-01,1.3433553188728336e6,1.1900594862744403e6,646071.0179875497,239049.3831565166
2021-05-02,1.3489368603964732e6,1.194921243068781e6,649002.972234076,239821.3322630901
2021-05-03,1.3552631566741224e6,1.199609207278075e6,651488.7099405186,240611.43336300645
2021-05-04,1.361383897370848e6,1.2041915159834835e6,654687.8082831982,241080.42414607774
2021-05-05,1.3678299993293227e6,1.2091971198110818e6,657538.1832641892,241892.9956857252
2021-05-06,1.3753255679763046e6,1.2138725340519072e6,660283.8826837833,242465.48990294055
2021-05-07,1.3822309391113068e6,1.218873043821995e6,663237.7195024344,243056.80852069255
2021-05-08,1.3895897466412734e6,1.2230407199991483e6,666627.7611219059,243498.1817446663
2021-05-09,1.3969493434612616e6,1.227104099702662e6,669739.6425973093,244111.6647983574
2021-05-10,1.4036129409867271e6,1.2312110587131393e6,673095.8641498127,244854.9958509318
2021-05-11,1.410346986467124e6,1.2356791627743468e6,675693.9485224675,245549.72719892114
2021-05-12,1.4171224022269214e6,1.2395965984615353e6,678472.3339989714,246216.4778455413
2021-05-13,1.4242463500727064e6,1.2435046247621235e6,680998.3269060829,246481.1910467649
2021-05-14,1.4306427586778016e6,1.2475404484205316e6,683357.6168094721,246956.80760042148
2021-05-15,1.4361761765568203e6,1.2514597155308463e6,686023.6493592972,247550.94927139336
2021-05-16,1.4419844378777563e6,1.2553480066132376e6,688088.1846038373,247981.52295185052
2021-05-17,1.4476857176407063e6,1.2586687057529066e6,690319.4278407528,248426.47522150964
2021-05-18,1.4531404077688488e6,1.2618280686970544e6,692353.0051773264,249044.67204675055
2021-05-19,1.4583944208702832e6,1.264739341961829e6,695104.7243934512,249081.70128413086
2021-05-20,1.4633731249211351e6,1.2682694631838682e6,696729.9381872189,249694.8852435923
2021-05-21,1.4677789319045076e6,1.2708631035074182e6,699562.185292682,250249.49514250935
2021-05-22,1.472613362910393e6,1.2740200936284855e6,701578.7081937375,250272.3405213847
2021-05-23,1.4765519416754218e6,1.2766518258282368e6,704300.3893448405,250802.04458149
2021-05-24,1.48070781472498e6,1.280433758419417e6,705841.6864384867,251065.68958681764
2021-05-25,1.4852313937313892e6,1.2832880912241891e6,707972.2571970883,251228.7883614431
2021-05-26,1.4901053524432892e6,1.286578660492013e6,709375.9308887268,251261.82708788273
2021-05-27,1.494388629501066e6,1.2899254599506478e6,711069.8003189283,251515.05017460132
2021-05-28,1.4985127235868587e6,1.2940390340761163e6,712125.3428033451,251621.98538602484
2021-05-29,1.5020684375402224e6,1.2979058590604833e6,713779.2464844459,251810.05321762472
2021-05-30,1.5066429333572844e6,1.3012614082487242e6,714881.0897829412,251812.14173203544
2021-05-31,1.5106295394204466e6,1.304626478196729e6,716282.0164904147,252240.90076030622
2021-06-01,1.514947000967721e6,1.3072763883452401e6,718272.2352948657,252653.14692240642
2021-06-02,1.5190592807660683e6,1.310205368484656e6,719833.6660382315,253275.87698396578
2021-06-03,1.523024417862003e6,1.3133822474013125e6,721076.8071461,253389.1133287815
2021-06-04,1.5263367410139123e6,1.3157546213106932e6,722509.6766783921,253692.99006919845
2021-06-05,1.528791085339195e6,1.3181178032994205e6,723928.7955131896,254015.1211724067
2021-06-06,1.5321044278216504e6,1.3202441066064143e6,724855.0129645475,254090.2076263657
2021-06-07,1.535090949694554e6,1.322701614128326e6,726036.785792558,254094.32713668502
2021-06-08,1.5386031327281038e6,1.325841213444868e6,726559.2617925134,254027.96293815874
2021-06-09,1.5429422624002632e6,1.3282916663786941e6,727262.5728609323,254244.18508216733
2021-06-10,1.5471446145882753e6,1.3309876473632609e6,728364.7133898969,254626.29803148698
2021-06-11,1.5518055091405173e6,1.3341640407874384e6,729364.7116328058,254800.36344082415
2021-06-12,1.5568558323497542e6,1.3373348810995098e6,730591.7172564062,255000.1222427038
2021-06-13,1.5618693124777456e6,1.3411637259873291e6,731842.0967436217,255237.09611859493
2021-06-14,1.5681665921684452e6,1.344449531457055e6,732983.681779382,255424.94660370192
2021-06-15,1.5733414504582959e6,1.3489037031135736e6,734247.2164171147,255747.6019207563
2021-06-16,1.5786182215460432e6,1.3532168339841526e6,735624.4442524106,255963.4265759358
2021-06-17,1.584816452612116e6,1.356147812837496e6,737036.1219766369,256240.69402168397
2021-06-18,1.590517233529772e6,1.3590571688221346e6,738259.1918261203,256525.073794302
2021-06-19,1.5955174471780271e6,1.361697559597981e6,739553.5927414995,256804.13340823396
2021-06-20,1.5998299883541202e6,1.3641495276859757e6,740556.160550897,257173.67258941173
2021-06-21,1.603384930150979e6,1.366228131495592e6,741508.7590090192,257513.02129958023
2021-06-22,1.6063550898056487e6,1.367939540343943e6,742354.8180403303,257622.59633465076
2021-06-23,1.6088332828525864e6,1.3692227192279943e6,742722.6702762151,257877.51837553753
2021-06-24,1.6107459838107175e6,1.3702087684423712e6,743048.9752517719,258029.89693545934
2021-06-25,1.6120196237128384e6,1.3709883148678069e6,743730.8924376736,258103.21727899302
2021-06-26,1.6132800544041148e6,1.372083383250124e6,743971.4966198968,258277.86013161653
2021-06-27,1.614448620901526e6,1.373338136151048e6,744506.9511595005,258442.22570885194
2021-06-28,1.6157515124732102e6,1.374682784064435e6,745071.5166194916,258593.7021819651
2021-06-29,1.616808082238819e6,1.3759380313940707e6,745600.3065849042,258862.12456576346
2021-06-30,1.6179029940717274e6,1.3768946590784367e6,746081.9017291596,258986.578294331
2021-07-01,1.618871655180705e6,1.3777362033734948e6,746364.0442883354,259159.2660869955
2021-07-02,1.6195278736444253e6,1.378822061253488e6,746537.9545171944,259291.64608830487
2021-07-03,1.61996209806863e6,1.3799094311014703e6,746868.0942199117,259457.3373504142
2021-07-04,1.6209124016331118e6,1.3805192610257564e6,747191.5518212612,259614.5031141931
2021-07-05,1.6219052742891093e6,1.3812541248490994e6,747497.5820561327,259650.03607063481
2021-07-06,1.623287433776521e6,1.3816914268896782e6,747695.0287287903,259705.2816528693
2021-07-07,1.6241474359066873e6,1.382433383171837e6,748036.304005743,259791.43453569146
2021-07-08,1.6251865004120588e6,1.3829244917552983e6,748344.5503849352,259845.3328785575
2021-07-09,1.6261288912905366e6,1.3834857434460702e6,748594.0000837701,259886.21220449917
2021-07-10,1.6272646515695974e6,1.3839434042936873e6,748797.9537946866,259860.47231838177
2021-07-11,1.628278892778884e6,1.3845423812876262e6,748992.0424386759,259871.51280767482
2021-07-12,1.629249165297133e6,1.3850820735960144e6,749302.4277649594,259976.09744107537
2021-07-13,1.6303502325448378e6,1.385705860924383e6,749555.6308889624,260065.43138838114
2021-07-14,1.631673478619301e6,1.386122931904292e6,749789.9627751869,260141.30054902515
2021-07-15,1.6331519171047972e6,1.386435534466474e6,749872.4733893474,260153.6978737557
2021-07-16,1.6345725473934629e6,1.3866928343388226e6,750015.9903860362,260203.9822837964
2021-07-17,1.636017762786157e6,1.3869098753439148e6,750178.9468376165,260264.89748213603
2021-07-18,1.6374412199259438e6,1.387218744586577e6,750334.6133060964,260314.49413462967
2021-07-19,1.6389975786585503e6,1.3875145617763298e6,750411.7089056985,260304.1723730056
2021-07-20,1.6406092702634546e6,1.3877465160019132e6,750467.6131452481,260302.68532393067
2021-07-21,1.6421184852769945e6,1.3879723510265783e6,750559.0800459677,260265.39971586387
2021-07-22,1.6433132751058587e6,1.3882211390860002e6,750645.4726302963,260276.3525456211
2021-07-23,1.6444030142271905e6,1.388481743723123e6,750813.4410873539,260299.59910480853
2021-07-24,1.645656734110594e6,1.3887092852607733e6,750849.5437050286,260295.9551153391
2021-07-25,1.6469405393923053e6,1.3889752009982108e6,750854.6843643982,260263.20241514858
2021-07-26,1.6482510149574971e6,1.3892732705751308e6,750849.1765700277,260266.61394675265
2021-07-27,1.649709667747149e6,1.3895325187548469e6,750853.4763300968,260255.7395363651
2021-07-28,1.6513678438371161e6,1.3898253560491435e6,750786.5020680903,260211.87399266788
2021-07-29,1.6526343369787526e6,1.3903722713607186e6,750887.1022923961,260182.16615097076
2021-07-30,1.6543796327708326e6,1.390801987925332e6,750763.6631690956,260075.08733719843
2021-07-31,1.6560248591824844e6,1.3913201253022875e6,750706.8341715895,260053.5523339765
2021-08-01,1.6579846555860485e6,1.3915703656301517e6,750771.2104087621,260065.93298484382
2021-08-02,1.6598989653823795e6,1.3920310395420634e6,750835.5390997466,260054.00557123174
2021-08-03,1.6621648975171929e6,1.392383579347421e6,750861.7716522629,260030.45341758442
2021-08-04,1.6641155378616813e6,1.392956035088779e6,750947.4884530467,260076.64256345487
2021-08-05,1.666365824888342e6,1.3933171030295289e6,751059.8852343339,260099.82529921684
