Date,u40,mid,old,ger
2020-08-31,648.7142857142858,371.8571428571429,153.0,43.14285714285714
2020-09-01,645.7142857142857,391.42857142857144,163.28571428571428,42.714285714285715
2020-09-02,635.0,405.8571428571429,168.42857142857144,43.0
2020-09-03,625.1428571428571,408.8571428571429,172.71428571428572,45.0
2020-09-04,626.8571428571429,422.1428571428571,174.42857142857144,50.285714285714285
2020-09-05,630.7142857142857,435.2857142857143,177.57142857142856,53.42857142857143
2020-09-06,624.0,431.2857142857143,187.0,58.85714285714286
2020-09-07,621.5714285714287,435.0,192.28571428571428,61.85714285714286
2020-09-08,619.1428571428571,430.8571428571429,191.85714285714286,66.85714285714286
2020-09-09,623.5714285714286,431.2857142857143,197.57142857142856,66.85714285714286
2020-09-10,627.0,431.7142857142857,198.0,67.14285714285714
2020-09-11,630.0,433.1428571428571,207.0,64.0
2020-09-12,633.8571428571429,446.0,217.14285714285714,68.57142857142857
2020-09-13,626.8571428571429,443.42857142857144,222.42857142857144,66.71428571428572
2020-09-14,633.7142857142857,442.8571428571429,227.0,64.0
2020-09-15,647.2857142857142,456.1428571428571,231.14285714285717,67.71428571428572
2020-09-16,650.8571428571429,460.2857142857143,234.57142857142856,72.85714285714286
2020-09-17,652.4285714285714,463.0,236.42857142857144,75.0
2020-09-18,665.1428571428571,481.0,244.85714285714283,79.57142857142857
2020-09-19,674.8571428571429,487.1428571428571,248.57142857142856,78.14285714285714
2020-09-20,701.2857142857143,511.28571428571433,257.1428571428571,83.14285714285714
2020-09-21,706.1428571428571,529.2857142857142,265.7142857142857,87.28571428571429
2020-09-22,725.5714285714286,538.8571428571429,271.0,82.71428571428572
2020-09-23,734.2857142857142,543.2857142857143,275.85714285714283,80.71428571428571
2020-09-24,748.2857142857142,548.7142857142858,281.2857142857143,83.14285714285714
2020-09-25,772.4285714285713,554.8571428571429,285.8571428571429,84.42857142857143
2020-09-26,807.5714285714287,559.4285714285714,289.7142857142857,88.28571428571429
2020-09-27,854.1428571428571,576.0,297.1428571428571,91.42857142857143
2020-09-28,931.7142857142857,612.8571428571429,313.2857142857143,100.71428571428572
2020-09-29,1002.4285714285713,662.1428571428571,338.1428571428571,116.0
2020-09-30,1081.4285714285716,703.7142857142858,351.57142857142856,126.0
2020-10-01,1133.5714285714287,741.8571428571429,369.7142857142857,138.0
2020-10-02,1273.4285714285713,845.2857142857142,414.2857142857143,171.14285714285714
2020-10-03,1432.4285714285713,966.7142857142858,466.85714285714283,194.0
2020-10-04,1627.5714285714287,1090.2857142857142,526.8571428571429,215.57142857142858
2020-10-05,1835.571428571429,1225.2857142857142,587.2857142857143,244.14285714285714
2020-10-06,2082.714285714286,1380.4285714285716,662.1428571428571,273.2857142857143
2020-10-07,2303.8571428571427,1539.7142857142858,734.8571428571429,305.42857142857144
2020-10-08,2408.285714285714,1605.4285714285716,771.8571428571429,319.2857142857143
2020-10-09,2742.285714285714,1823.0,883.2857142857142,344.1428571428571
2020-10-10,3088.0,2066.5714285714284,1005.7142857142858,398.1428571428571
2020-10-11,3483.5714285714284,2332.4285714285716,1128.0,436.14285714285717
2020-10-12,3865.428571428571,2609.0,1253.0,484.0
2020-10-13,4297.285714285714,2927.857142857143,1397.4285714285716,533.7142857142857
2020-10-14,4678.428571428572,3181.5714285714284,1520.5714285714284,576.7142857142858
2020-10-15,4854.285714285714,3306.4285714285716,1597.142857142857,609.7142857142857
2020-10-16,5371.857142857143,3696.4285714285716,1765.7142857142858,679.5714285714286
2020-10-17,5967.857142857143,4143.285714285714,1965.5714285714287,738.2857142857142
2020-10-18,6623.0,4698.857142857143,2231.857142857143,856.8571428571429
2020-10-19,7373.0,5288.142857142857,2498.285714285714,954.7142857142858
2020-10-20,8112.857142857143,5911.428571428572,2785.7142857142853,1070.2857142857142
2020-10-21,8598.0,6327.857142857143,2987.5714285714284,1145.2857142857142
2020-10-22,8837.142857142855,6571.0,3103.142857142857,1204.5714285714287
2020-10-23,9403.285714285714,7150.428571428571,3371.142857142857,1335.857142857143
2020-10-24,10037.714285714286,7786.0,3653.714285714286,1470.857142857143
2020-10-25,10642.285714285714,8393.285714285714,3951.4285714285716,1571.4285714285716
2020-10-26,11067.285714285714,8897.285714285714,4227.428571428572,1645.2857142857142
2020-10-27,11519.428571428572,9414.0,4481.571428571428,1727.5714285714284
2020-10-28,11733.142857142857,9687.0,4665.428571428572,1815.5714285714284
2020-10-29,11825.571428571428,9812.285714285714,4759.142857142857,1844.857142857143
2020-10-30,12076.857142857141,10209.714285714286,4980.142857142857,1923.4285714285713
2020-10-31,12313.428571428572,10564.857142857143,5227.857142857143,1996.4285714285716
2020-11-01,12583.857142857141,10994.285714285714,5490.0,2099.4285714285716
2020-11-02,12787.142857142857,11394.428571428572,5736.857142857143,2226.285714285714
2020-11-03,12962.857142857141,11792.0,5983.571428571428,2331.714285714286
2020-11-04,13106.857142857145,12049.714285714286,6136.142857142857,2407.4285714285716
2020-11-05,13157.57142857143,12155.714285714286,6211.857142857143,2458.285714285714
2020-11-06,13191.714285714283,12344.428571428572,6371.857142857143,2511.5714285714284
2020-11-07,13162.42857142857,12504.571428571428,6509.571428571429,2593.4285714285716
2020-11-08,12870.42857142857,12430.142857142859,6497.714285714286,2653.8571428571427
2020-11-09,12678.571428571428,12348.571428571428,6530.142857142857,2695.8571428571427
2020-11-10,12406.714285714286,12178.285714285714,6548.0,2766.714285714286
2020-11-11,12259.57142857143,12116.714285714286,6577.714285714286,2748.1428571428573
2020-11-12,12162.857142857143,12037.285714285714,6576.142857142857,2763.2857142857147
