S-u40,I-u40,D-u40,T-u40,H-u40,E-u40,S-mid,I-mid,D-mid,T-mid,H-mid,E-mid,S-old,I-old,D-old,T-old,H-old,E-old,S-ger,I-ger,D-ger,T-ger,H-ger,E-ger,alp-u40,gam-u40,dlt-u40,sgm-u40,tau-u40,alp-mid,gam-mid,dlt-mid,sgm-mid,tau-mid,alp-old,gam-old,dlt-old,sgm-old,tau-old,alp-ger,gam-ger,dlt-ger,sgm-ger,tau-ger
0.36867333766589,0.00268268684676784,0.000513193558517032,6.90057365131496e-06,0.000217075051137802,1.46548779997914e-06,0.325412295948772,0.00259828952188681,0.000350586270337681,1.34618311879734e-05,0.000122434252895054,2.65554269317423e-05,0.27362273167444,0.00159475785178615,0.000211946965081717,1.40651130740686e-05,4.89114583247589e-05,0.000220710965472367,0.0227470251259234,0.000459276154082371,7.21252174572214e-05,9.4213385655282e-06,1.32099984212917e-05,0.000367535701595845,1.9077390215178,0.0900416141608978,0.0010011978425756,0.0385683162688377,0.00199775565454101,1.9077390215178,0.060032095372804,0.0040007370161188,0.0399200896362291,0.00999931106874418,1.9077390215178,0.0598969780396766,0.0100000811798583,0.0200038605759035,0.0150007219114321,1.9077390215178,0.0900969480546229,0.0800318117239361,0.0100088095258799,0.0350033953910181
0.367695302761215,0.00146013669776729,0.000380533880788283,7.96464623968319e-06,0.000716685584547951,1.47017199989571e-06,0.324239943825562,0.00137891269314907,0.000267230326542277,1.34339516778979e-05,0.000461423285240229,2.65624599876892e-05,0.278039409928912,0.000818231191127593,0.000142089162298519,1.44898752971174e-05,0.000252625791300267,0.000220741337256697,0.0231277661419845,0.000231115279158051,4.536589744969e-05,9.02424918610325e-06,8.19647698405766e-05,0.000367576091472402,1.89990947849365,0.0900551494638826,0.00100238525975393,0.037972700912912,0.00199681906661669,1.89990947849365,0.060035138409446,0.00400073335951892,0.0399210706015832,0.0099993597593538,1.89990947849365,0.0598875548862942,0.00999991777636195,0.020005298251287,0.01500098881543,1.89990947849365,0.0904814996468159,0.0800310294740718,0.0100123573403635,0.0350049680122
0.366120337770453,0.00144996246484239,0.00038245172719184,8.13969414818172e-06,0.00109243185271643,1.47277056585165e-06,0.322388439156784,0.00136909348292435,0.000271527467513931,1.41438195139918e-05,0.000724646357550039,2.65800333157284e-05,0.281519893123023,0.00083128665885568,0.000145418347690374,1.46098946186764e-05,0.000392184202854198,0.000220851599951468,0.0222561610116423,0.000222157767530313,4.49083147547076e-05,9.17932009621303e-06,0.000126337119435446,0.000367786042026887,1.8921171354732,0.0900687138123854,0.00100357480502155,0.0373766874825762,0.00199588160917775,1.8921171354732,0.0600385618111252,0.00400073397296921,0.0399218286873616,0.00999940571460017,1.8921171354732,0.0598772745572736,0.00999971680547064,0.0200067772460433,0.0150012615440086,1.8921171354732,0.0907288003861818,0.080029363033262,0.0100159988731226,0.0350066308751439
0.364875369311165,0.00144982879904943,0.000386112169046446,8.32406744478911e-06,0.00147150864819697,1.47523980778322e-06,0.320683169780221,0.00136767344544766,0.0002761659351802,1.43416943687253e-05,0.000993192688841475,2.65978098673848e-05,0.284939179046436,0.000848322920727036,0.000149177900082331,1.51051818038398e-05,0.000535382928425331,0.000220972064053252,0.0209369252961354,0.000209539091705232,4.39633327835749e-05,9.41529916161058e-06,0.000170260838482729,0.000367996511566309,1.88434948158455,0.0900822995591137,0.00100476668377073,0.0367823574278451,0.00199494657565684,1.88434948158455,0.060041980427074,0.00400073319046915,0.0399224531927913,0.00999944976798129,1.88434948158455,0.0598661257267005,0.00999950589814074,0.0200082539668546,0.015001533992829,1.88434948158455,0.090920679270697,0.0800267852504793,0.010019675236406,0.0350083254514742
0.363647628790206,0.00146057951238476,0.000393145145644318,8.51838860909016e-06,0.00184145303602015,1.47870563544357e-06,0.319108188531912,0.00138273555141463,0.000281835723653009,1.46386329373059e-05,0.00125727020804648,2.66273909907906e-05,0.287955099809044,0.000882060285179917,0.000154596696213885,1.54416556358026e-05,0.000678182983295669,0.000221118982023235,0.0198272985369236,0.000207048959734381,4.43994384875869e-05,9.71166223455365e-06,0.000212702117579338,0.000368239256193095,1.87627476474566,0.0900962553211211,0.00100599106005824,0.0361773176542256,0.00199402167722458,1.87627476474566,0.0600461350073271,0.00400079728912393,0.0399247189757153,0.00999957546026689,1.87627476474566,0.0598537976892944,0.00999909948547456,0.0200123323822873,0.0150022862257305,1.87627476474566,0.0913157502451719,0.0800260999994282,0.0100290696555783,0.0350122529308091
0.362380871919851,0.00148140427764167,0.000400763173267769,8.7389325078938e-06,0.00224553976895409,1.48016989693877e-06,0.316984208065471,0.00139447703893029,0.000284630032442571,1.50022167899516e-05,0.00154632638371371,2.66234804142454e-05,0.290473772672407,0.000901809536292694,0.000157964080706445,1.56817812475701e-05,0.000835182378892977,0.00022122743399135,0.0197394621500411,0.000206023149673498,4.36559588126853e-05,9.79308753695911e-06,0.000256911369521993,0.000368450940994469,1.86817146064646,0.0901102772712769,0.0010072105429543,0.0355754660259017,0.00199307392627002,1.86817146064646,0.0600494189825466,0.00400078895913559,0.0399251546860744,0.00999961635051328,1.86817146064646,0.0598382734250742,0.00999883267637824,0.0200138402416876,0.0150025631719763,1.86817146064646,0.0914407720843752,0.0800208510451824,0.0100329481608511,0.0350141455235439
0.361368047478139,0.00147544960168253,0.000404891765401779,8.9273140559407e-06,0.00264437917253912,1.4826340986642e-06,0.314885241468236,0.0013843203128029,0.000285776345815097,1.50467593661861e-05,0.00182915168049394,2.66382610608133e-05,0.29255443628077,0.000912508101000046,0.000160922643056738,1.62718843469146e-05,0.000991520075072368,0.000221363009824526,0.0198815139581383,0.000208670041358405,4.44306037789003e-05,1.04328662569207e-05,0.000299877050354885,0.000368700692350839,1.86009059509504,0.0901242638768189,0.00100832252216748,0.0350246513961158,0.00199220746212929,1.86009059509504,0.0600527940457289,0.00400076948187643,0.0399255804527153,0.00999965650427876,1.86009059509504,0.0598206204949089,0.00999862026558696,0.0200153414279342,0.0150028392424183,1.86009059509504,0.0915582394538831,0.0800147824709504,0.0100367018518555,0.035015910644463
0.360723443634388,0.00146358718837443,0.000411462580652702,9.11711889976215e-06,0.00304780419750175,1.4828866282646e-06,0.312987109604633,0.00136717763979548,0.000285813328751924,1.50805505647458e-05,0.0021134815460422,2.66572286336927e-05,0.294295484615909,0.000914996876243442,0.000162771893195165,1.69104701972001e-05,0.0011510006751265,0.000221501993472642,0.0198102376074766,0.000206629604207526,4.49207628765821e-05,1.08100547326566e-05,0.000343585739914811,0.000368932201782743,1.85206687817678,0.0901381543414106,0.00100932135120714,0.0345290182001105,0.00199142869472064,1.85206687817678,0.060056569228296,0.00400073736737919,0.0399260462074112,0.00999969641069735,1.85206687817678,0.0598009912114259,0.00999841509210129,0.0200168374415969,0.0150031145397328,1.85206687817678,0.0916681789114403,0.0800081038465795,0.0100404585283485,0.0350176794105332
0.360337783153162,0.00146643176261595,0.000421807026408117,9.30912743446016e-06,0.00343407660612633,1.48638654975557e-06,0.311417413526199,0.0013676742288231,0.000287367599506283,1.52998439894827e-05,0.00238085843716992,2.66957292856655e-05,0.295541138064543,0.000931085981565163,0.000165737277011145,1.70757435754687e-05,0.00130387554888936,0.000221645813853992,0.0196287177122189,0.000210715781909271,4.66846990518175e-05,1.13758756525836e-05,0.000386540079984415,0.000369203994475351,1.84367153842593,0.0901525367319742,0.00101020907795007,0.0340852412370836,0.00199075686492768,1.84367153842593,0.0600614670109688,0.00400075614920535,0.0399284410217526,0.00999981667109299,1.84367153842593,0.0597787969414412,0.00999801436828369,0.0200210132210187,0.0150038808184581,1.84367153842593,0.0919422292563717,0.0800042660935892,0.0100499744550501,0.0350217125332203
0.359899548128617,0.00148448539203594,0.000428908273245011,9.49033084655375e-06,0.00385192806351135,1.49087601420393e-06,0.3096700674373,0.00137839317990823,0.000289461079203079,1.51734790749525e-05,0.00266496467411307,2.67234862477036e-05,0.296326463863261,0.000948407918200768,0.000168204121625917,1.76132287813565e-05,0.00146699082772071,0.000221766873671582,0.0200483541048643,0.000219048769332142,4.88804784631299e-05,1.19718234087699e-05,0.000432210955268314,0.000369452635283695,1.83498973885995,0.0901672359013036,0.00101092004864201,0.0337221973631166,0.0019902129834062,1.83498973885995,0.0600665432871244,0.00400075416786028,0.0399313120471092,0.00999994055178771,1.83498973885995,0.0597540838832403,0.0099976297642077,0.0200251811854307,0.0150046464425473,1.83498973885995,0.0921893572782426,0.0799995965265282,0.0100595216339895,0.0350257653062509
0.359837609094224,0.00151555793370531,0.000437165453302559,9.66306695463873e-06,0.00427925543351342,1.49573322861673e-06,0.307893039994686,0.00139777252521538,0.000292730023817068,1.51007276387745e-05,0.00295286611886168,2.67522003718116e-05,0.296811571129885,0.000969659451893554,0.000170483844383149,1.80130726161631e-05,0.00163348662218256,0.000221879584300543,0.0203756038366187,0.00022688794986436,5.11458193451579e-05,1.23963881567256e-05,0.000480155954590732,0.000369708040643754,1.82585422489538,0.0901826673261973,0.00101145043410924,0.0334423098904424,0.00198980099697463,1.82585422489538,0.060071640750461,0.00400074365747536,0.0399344324260709,0.0100000658518721,1.82585422489538,0.0597256859046322,0.00999724926555091,0.0200293818500831,0.015005417081526,1.82585422489538,0.092414432252158,0.0799941925209284,0.0100691123728099,0.0350298501630343
0.359848626791814,0.00154484642152767,0.000444781697608378,9.77213984398198e-06,0.00471518391856933,1.50064281529811e-06,0.306189806073177,0.00141598810113535,0.000296813582612648,1.54059008875326e-05,0.00324429749884309,2.67813527674246e-05,0.297211522999809,0.000990083179598768,0.000172897010633308,1.8231567979383e-05,0.00180247818860278,0.000221986427785027,0.0206279140302802,0.000234016733751511,5.38075460293659e-05,1.2935840521139e-05,0.000530364448137997,0.000369957905270306,1.81628083002445,0.0901986706726502,0.00101185066710233,0.0332270076448359,0.0019894914468953,1.81628083002445,0.0600770639093644,0.00400073556577474,0.0399374264788616,0.0100001887966752,1.81628083002445,0.0596950954062073,0.00999686640631419,0.0200336631106803,0.0150061994532841,1.81628083002445,0.0926222906009373,0.0799883210027893,0.0100787342914131,0.0350339547566379
0.359511273148667,0.00157295088915575,0.000452723862970613,9.76939586947284e-06,0.00515826160008328,1.50555523052804e-06,0.304310222394456,0.00143468033338939,0.000301983312303148,1.53021701660705e-05,0.00353948009063788,2.68148682901121e-05,0.297338341195261,0.00101286006862916,0.000175713697082999,1.88777253364394e-05,0.00197378179280242,0.000222124666540228,0.0216455487321949,0.000252337366867151,5.82838244785803e-05,1.37872596623576e-05,0.000583170437451683,0.000370205612473336,1.80619822634988,0.0902152953906529,0.00101211162606402,0.0330800085243205,0.00198929024712877,1.80619822634988,0.06008295400153,0.00400070557903184,0.0399411141321927,0.0100003176731036,1.80619822634988,0.0596622767422757,0.00999652190676093,0.0200379130219148,0.0150069778551087,1.80619822634988,0.0928196670790051,0.0799818265880154,0.010088292856241,0.0350379844601806
0.359284643982071,0.00161748852040981,0.000464823477740713,1.01139237816304e-05,0.00564449538488653,1.50940090291693e-06,0.302322368983866,0.00146262306347073,0.000308668705924758,1.52197328367637e-05,0.00386648395231997,2.68334390127457e-05,0.297639418255641,0.00103920903384161,0.000178664127153948,1.91150364824163e-05,0.00216340059068849,0.000222256174512215,0.0223602331031425,0.000262896413009302,6.13952146751174e-05,1.43465131115346e-05,0.000643379458473877,0.00037041351204386,1.79559968557408,0.0902326593109832,0.00101233982314398,0.0329465290707102,0.00198908853851876,1.79559968557408,0.0600887789237638,0.0040006105326727,0.0399428506145696,0.0100003678593269,1.79559968557408,0.0596266543168485,0.00999640490036873,0.0200395149147559,0.015007268884475,1.79559968557408,0.0928869019278633,0.0799708428427368,0.0100919814589489,0.0350396617262879
0.359642536124366,0.001676526985524,0.000477672199598005,1.02248274827997e-05,0.00608008460620527,1.51540579501872e-06,0.301032239795297,0.00151200052535708,0.000319319836393441,1.56172247308547e-05,0.0041526285920632,2.68771780450675e-05,0.29827087664229,0.00108589228055221,0.000185108349148069,1.97940794058581e-05,0.00232842725132619,0.000222441209922263,0.0215219527467833,0.000266878024140011,6.45722782087032e-05,1.49116071580871e-05,0.000701192136111795,0.000370710094095862,1.78383294650984,0.0902516333231084,0.00101256647718153,0.0328135133623605,0.00198890765176626,1.78383294650984,0.060095853220438,0.00400056539166258,0.0399471847633413,0.010000501227121,1.78383294650984,0.0595877079700498,0.00999613814711526,0.0200438138185701,0.0150080550653849,1.78383294650984,0.0930614430412115,0.0799625769044405,0.0101013521095784,0.0350434757314381
0.360119425315931,0.00174514164254975,0.000493913599946226,1.03876818576084e-05,0.00655821707971725,1.51833214915366e-06,0.29956458676876,0.00156396620220503,0.00033047928169114,1.60825509356596e-05,0.00447150366670138,2.69052135727768e-05,0.298690461835186,0.00113211533653549,0.000191542019133369,2.07422478411946e-05,0.00251235753401458,0.000222622761930097,0.0208403954603039,0.000269919358306526,6.66968299550865e-05,1.53717939992837e-05,0.000764657514934541,0.000370989971842226,1.77105794856313,0.0902720422243169,0.00101281442300203,0.032669790553735,0.00198870797068883,1.77105794856313,0.0601029830200316,0.00400053001497241,0.0399513689410973,0.0100006317920991,1.77105794856313,0.0595436162278032,0.00999588924326977,0.0200480788493459,0.0150088366810234,1.77105794856313,0.0932293525939935,0.0799524312201617,0.010110758276791,0.0350473223687738
0.360758356442643,0.00182488164712934,0.00051723014647782,1.06084859663537e-05,0.00708737482825015,1.51737624158572e-06,0.297665182963159,0.00161861694455867,0.000341750289010769,1.63869695023441e-05,0.00483016164678476,2.69115114250553e-05,0.299166524283178,0.00118184617311277,0.00019843494871123,2.15765655488892e-05,0.00272170239551898,0.000222796388475011,0.0202256749783433,0.000271607452208092,6.82143266169911e-05,1.58783694980258e-05,0.000835494419910595,0.000371270447728942,1.75708297455002,0.0902941227810594,0.00101314507587592,0.0324821363862265,0.00198841744734296,1.75708297455002,0.0601094243507109,0.00400044855031647,0.0399529226490214,0.0100006786010208,1.75708297455002,0.0594932984532421,0.00999584215093764,0.0200496249315873,0.0150091200902526,1.75708297455002,0.0932896265904496,0.0799367738018864,0.0101144383545052,0.0350489866097671
0.361485244063817,0.00192828642516903,0.000542349125588563,1.08295092041635e-05,0.0076072835852614,1.51959279688562e-06,0.295852127595433,0.00169722435307747,0.000356356268471289,1.74244166812978e-05,0.0051742916981952,2.69363129300641e-05,0.299371638179922,0.00125102268512653,0.000208584443075656,2.23217571873629e-05,0.00292186382353035,0.000223014625405139,0.0196575889948539,0.00028076581748946,7.09813513592235e-05,1.6573824430282e-05,0.000904137076845085,0.000371634474149456,1.74117151238584,0.0903186402872044,0.00101358688818544,0.0322382569011111,0.00198803604898615,1.74117151238584,0.0601171720770447,0.00400038974211337,0.039953784433961,0.0100007178175019,1.74117151238584,0.0594335528474577,0.00999584718745132,0.0200511661835991,0.0150094028991641,1.74117151238584,0.0933560802221972,0.0799189498930406,0.0101180926612236,0.0350506226216707
0.362490870612113,0.002065271078705,0.00057175078400873,1.10740933615243e-05,0.00812274418521279,1.52372775719844e-06,0.294353646652767,0.00180716223653993,0.000375391688089863,1.80920220508971e-05,0.0055079520969057,2.69855518229788e-05,0.29910952310765,0.00133997763369638,0.000221987784966495,2.35490069767145e-05,0.00311429186689364,0.000223273929971411,0.0188890906964166,0.000291946778973967,7.46719465278109e-05,1.74256343525535e-05,0.000969716096104159,0.000372080788134367,1.7223936946233,0.0903467930913485,0.00101418712068127,0.0319161932951122,0.00198754319119286,1.7223936946233,0.0601266684999362,0.00400039031083343,0.0399569194096635,0.0100008324862591,1.7223936946233,0.0593613085957544,0.00999590176009382,0.020055284953285,0.015010164274114,1.7223936946233,0.0935283924774283,0.0799014771533077,0.0101269834898348,0.0350539459921982
0.363824683763715,0.00221395776626258,0.000603116361344069,1.13487525212744e-05,0.0086986162896187,1.52629885512946e-06,0.293172994250883,0.00192260550717252,0.00039620402706186,1.91418756496763e-05,0.00588622572212675,2.70264279496816e-05,0.298653490957854,0.00142734680128139,0.000235938558061906,2.45028063215442e-05,0.0033373815797056,0.000223520709312583,0.0175209548255185,0.000288519913004895,7.61294128780766e-05,1.83396360514546e-05,0.00104385358150802,0.000372574175340932,1.70074679758747,0.0903783482317597,0.00101488600327201,0.0315441058605871,0.00198696720222829,1.70074679758747,0.0601375010279376,0.00400046525504186,0.0399576261345427,0.0100009209668155,1.70074679758747,0.0592760110949718,0.00999612836944165,0.0200593960264405,0.0150109248229154,1.70074679758747,0.0937022644533671,0.0798808525037602,0.0101355015914717,0.0350568938405215
0.365519376939783,0.00180221028143682,0.000625578023152734,1.16601485692272e-05,0.00930293789581154,1.52892374234202e-06,0.29229798035136,0.00167336915307144,0.000415170799462287,2.0175523034228e-05,0.00628321546377644,2.70756704935538e-05,0.29758663503702,0.00114493149766268,0.000245370831573989,2.6426677722393e-05,0.00357342374814222,0.000223781750136383,0.0173991138019016,0.000229955628817845,7.82298350233214e-05,1.90874292713023e-05,0.00111961205468013,0.000373152534354281,1.67732118750113,0.0904119593903913,0.00101558347738023,0.0311721314380888,0.00198638774493733,1.67732118750113,0.0601497549132531,0.0040007699224714,0.0399510670957292,0.0100009346440469,1.67732118750113,0.0591812544495468,0.00999645012341738,0.0200632918319396,0.0150116553439203,1.67732118750113,0.0938826746525414,0.0798583205449073,0.0101440711472806,0.0350598905337014
0.367389915713236,0.00156171060356646,0.000646826794127379,1.20578256791337e-05,0.00992787147465459,1.53163276382357e-06,0.291538956502659,0.00153378756686854,0.000433183394701216,2.12629055643218e-05,0.0066975948403221,2.71326176919569e-05,0.295334906775281,0.00097266469795344,0.000249911659616196,2.79392111346703e-05,0.00381792488580555,0.00022408528290019,0.01771107035284,0.000199603209827375,7.91937680986101e-05,1.99348311178917e-05,0.00119715082109663,0.000373782632494402,1.65309912243848,0.0904465566425752,0.00101637554872271,0.0307633592980648,0.00198574535828836,1.65309912243848,0.0601633687203677,0.0040016062493243,0.0399278113224003,0.0100007787003118,1.65309912243848,0.0590805316447134,0.00999688234216841,0.0200670508422456,0.0150123668740039,1.65309912243848,0.0940665958794379,0.0798354233896152,0.0101526113071711,0.0350628553505164
0.370289037086194,0.00145461430242437,0.000665546354216697,1.24657721210547e-05,0.0105738075817399,1.53439372481774e-06,0.29108552893517,0.00149485024084551,0.00045514333893566,2.23498306341263e-05,0.00712976838632587,2.71896707847149e-05,0.291130081721873,0.000876611007052872,0.000255980551542056,3.01236213567256e-05,0.00406691952105409,0.000224423951519266,0.0182631237385338,0.000188194453522422,8.12610800629604e-05,2.13028763671967e-05,0.00127568068307145,0.000374460900926859,1.62861885353458,0.0904817409276574,0.0010171568011089,0.0303692202218759,0.0019851219102214,1.62861885353458,0.0601784314178697,0.00400307572590888,0.0398844244606322,0.0100004181677291,1.62861885353458,0.0589704188978886,0.00999756689181265,0.0200703640616554,0.0150130159597697,1.62861885353458,0.094251997488478,0.0798131449559874,0.0101609022257014,0.035065568331884
